time_s,sample_A_K,rad_shield_B_K,arm_C_K,ccr_D_K
4838.786,295.919000,280.694000,290.958000,294.451000
4839.838,295.915000,280.728000,290.961000,294.451000
4840.867,295.912000,280.765000,290.965000,294.452000
4841.892,295.908000,280.802000,290.968000,294.452000
4842.942,295.906000,280.837000,290.971000,294.453000
4843.971,295.902000,280.874000,290.974000,294.453000
4845.009,295.899000,280.906000,290.978000,294.454000
4846.056,295.895000,280.946000,290.981000,294.454000
4847.191,295.891000,280.985000,290.984000,294.455000
4848.218,295.888000,281.020000,290.987000,294.455000
4849.258,295.885000,281.055000,290.991000,294.455000
4850.290,295.882000,281.089000,290.993000,294.456000
4851.346,295.879000,281.125000,290.996000,294.456000
4852.375,295.875000,281.163000,290.999000,294.457000
4853.411,295.872000,281.197000,291.004000,294.457000
4854.459,295.869000,281.234000,291.007000,294.458000
4855.499,295.866000,281.271000,291.009000,294.458000
4856.555,295.862000,281.308000,291.012000,294.458000
4857.596,295.859000,281.342000,291.015000,294.459000
4858.652,295.856000,281.377000,291.019000,294.459000
4859.697,295.853000,281.414000,291.022000,294.459000
4860.751,295.850000,281.448000,291.024000,294.460000
4861.787,295.846000,281.486000,291.028000,294.460000
4862.821,295.843000,281.521000,291.030000,294.461000
4863.855,295.840000,281.560000,291.034000,294.461000
4864.879,295.837000,281.594000,291.038000,294.461000
4865.914,295.834000,281.627000,291.040000,294.462000
4866.956,295.830000,281.666000,291.043000,294.462000
4867.987,295.828000,281.700000,291.046000,294.462000
4869.014,295.825000,281.734000,291.049000,294.462000
4870.059,295.822000,281.773000,291.052000,294.462000
4871.098,295.819000,281.807000,291.054000,294.463000
4872.156,295.816000,281.844000,291.057000,294.463000
4873.179,295.813000,281.879000,291.060000,294.464000
4874.212,295.810000,281.913000,291.063000,294.464000
4875.261,295.807000,281.951000,291.068000,294.464000
4876.296,295.804000,281.985000,291.069000,294.464000
4877.320,295.801000,282.019000,291.073000,294.465000
4878.360,295.797000,282.057000,291.076000,294.465000
4879.397,295.795000,282.091000,291.079000,294.465000
4880.415,295.792000,282.126000,291.081000,294.465000
4881.458,295.789000,282.164000,291.084000,294.465000
4882.482,295.786000,282.198000,291.087000,294.466000
4883.517,295.783000,282.231000,291.090000,294.466000
4884.557,295.781000,282.270000,291.093000,294.466000
4885.582,295.778000,282.305000,291.097000,294.466000
4886.607,295.775000,282.338000,291.100000,294.466000
4887.649,295.772000,282.374000,291.102000,294.467000
4888.672,295.769000,282.412000,291.106000,294.467000
4889.703,295.767000,282.445000,291.108000,294.467000
4890.753,295.764000,282.479000,291.110000,294.467000
4891.788,295.761000,282.517000,291.114000,294.467000
4892.817,295.759000,282.551000,291.117000,294.467000
4893.858,295.756000,282.589000,291.119000,294.468000
4894.890,295.753000,282.623000,291.123000,294.468000
4895.925,295.751000,282.658000,291.126000,294.468000
4896.963,295.747000,282.694000,291.129000,294.468000
4898.010,295.745000,282.730000,291.132000,294.468000
4899.060,295.743000,282.767000,291.135000,294.468000
4900.110,295.740000,282.801000,291.138000,294.468000
4901.156,295.738000,282.839000,291.140000,294.468000
4902.184,295.735000,282.873000,291.144000,294.468000
4903.227,295.732000,282.908000,291.145000,294.468000
4904.261,295.730000,282.946000,291.148000,294.469000
4905.296,295.727000,282.981000,291.151000,294.469000
4906.347,295.725000,283.015000,291.155000,294.469000
4907.489,295.723000,283.056000,291.156000,294.469000
4908.514,295.720000,283.090000,291.161000,294.469000
4909.561,295.718000,283.127000,291.163000,294.469000
4910.593,295.715000,283.162000,291.166000,294.469000
4911.627,295.713000,283.197000,291.168000,294.469000
4912.660,295.711000,283.233000,291.171000,294.469000
4913.684,295.709000,283.268000,291.174000,294.470000
4914.713,295.706000,283.302000,291.176000,294.470000
4915.765,295.704000,283.339000,291.179000,294.470000
4916.798,295.702000,283.373000,291.183000,294.470000
4917.864,295.700000,283.411000,291.185000,294.470000
4918.896,295.698000,283.444000,291.188000,294.470000
4919.949,295.695000,283.480000,291.190000,294.470000
4920.983,295.693000,283.517000,291.193000,294.469000
4922.011,295.691000,283.551000,291.196000,294.470000
4923.064,295.689000,283.589000,291.198000,294.470000
4924.094,295.688000,283.623000,291.201000,294.470000
4925.122,295.686000,283.657000,291.205000,294.470000
4926.163,295.684000,283.694000,291.208000,294.470000
4927.201,295.683000,283.728000,291.211000,294.470000
4928.252,295.681000,283.763000,291.213000,294.470000
4929.286,295.680000,283.801000,291.216000,294.470000
4930.317,295.678000,283.834000,291.219000,294.470000
4931.366,295.676000,283.872000,291.221000,294.470000
4932.405,295.675000,283.906000,291.224000,294.470000
4933.452,295.674000,283.941000,291.227000,294.470000
4934.490,295.672000,283.979000,291.229000,294.470000
4935.527,295.671000,284.013000,291.233000,294.470000
4936.564,295.669000,284.050000,291.236000,294.470000
4937.718,295.668000,284.087000,291.239000,294.470000
4938.761,295.667000,284.121000,291.241000,294.470000
4939.795,295.665000,284.159000,291.244000,294.470000
4940.855,295.664000,284.193000,291.247000,294.470000
4941.891,295.663000,284.230000,291.250000,294.470000
4942.920,295.662000,284.264000,291.252000,294.470000
4943.964,295.661000,284.303000,291.255000,294.470000
4944.985,295.661000,284.336000,291.257000,294.470000
4946.011,295.660000,284.369000,291.261000,294.470000
4947.064,295.659000,284.406000,291.264000,294.470000
4948.094,295.658000,284.442000,291.266000,294.470000
4949.125,295.658000,284.477000,291.269000,294.470000
4950.168,295.658000,284.514000,291.271000,294.470000
4951.214,295.658000,284.547000,291.275000,294.470000
4952.265,295.657000,284.585000,291.277000,294.470000
4953.308,295.657000,284.619000,291.280000,294.470000
4954.358,295.657000,284.652000,291.282000,294.470000
4955.389,295.657000,284.690000,291.284000,294.470000
4956.427,295.657000,284.725000,291.286000,294.470000
4957.462,295.658000,284.762000,291.290000,294.470000
4958.489,295.658000,284.796000,291.292000,294.471000
4959.513,295.658000,284.830000,291.295000,294.471000
4960.558,295.659000,284.866000,291.298000,294.471000
4961.594,295.659000,284.902000,291.302000,294.471000
4962.627,295.660000,284.936000,291.305000,294.471000
4963.666,295.661000,284.972000,291.308000,294.471000
4964.701,295.661000,285.007000,291.309000,294.471000
4965.750,295.662000,285.041000,291.312000,294.471000
4966.774,295.664000,285.078000,291.314000,294.471000
4967.801,295.665000,285.112000,291.316000,294.471000
4968.823,295.666000,285.146000,291.320000,294.471000
4969.868,295.668000,285.183000,291.323000,294.472000
4970.894,295.669000,285.218000,291.327000,294.472000
4971.929,295.671000,285.252000,291.329000,294.472000
4972.965,295.672000,285.289000,291.332000,294.472000
4974.000,295.674000,285.323000,291.334000,294.472000
4975.034,295.676000,285.357000,291.337000,294.472000
4976.073,295.678000,285.394000,291.339000,294.472000
4977.118,295.680000,285.428000,291.341000,294.472000
4978.169,295.683000,285.467000,291.344000,294.472000
4979.202,295.686000,285.501000,291.347000,294.472000
4980.264,295.688000,285.534000,291.351000,294.473000
4981.299,295.691000,285.571000,291.353000,294.473000
4982.332,295.694000,285.605000,291.356000,294.473000
4983.370,295.697000,285.642000,291.358000,294.474000
4984.402,295.700000,285.676000,291.361000,294.474000
4985.453,295.703000,285.710000,291.363000,294.474000
4986.488,295.707000,285.748000,291.367000,294.474000
4987.527,295.710000,285.782000,291.370000,294.474000
4988.573,295.714000,285.819000,291.373000,294.475000
4989.621,295.718000,285.853000,291.376000,294.475000
4990.667,295.722000,285.891000,291.378000,294.475000
4991.695,295.726000,285.925000,291.381000,294.476000
4992.725,295.730000,285.959000,291.384000,294.476000
4993.771,295.735000,285.996000,291.388000,294.476000
4994.800,295.739000,286.029000,291.389000,294.476000
4995.827,295.744000,286.064000,291.392000,294.477000
4996.867,295.749000,286.101000,291.395000,294.478000
4997.903,295.754000,286.134000,291.398000,294.478000
4998.971,295.760000,286.173000,291.401000,294.478000
5000.003,295.764000,286.206000,291.404000,294.478000
5001.054,295.769000,286.241000,291.407000,294.479000
5002.082,295.776000,286.277000,291.409000,294.480000
5003.199,295.781000,286.314000,291.413000,294.480000
5004.225,295.787000,286.347000,291.416000,294.480000
5005.274,295.793000,286.386000,291.419000,294.481000
5006.304,295.799000,286.420000,291.422000,294.481000
5007.364,295.805000,286.454000,291.424000,294.482000
5008.397,295.812000,286.490000,291.428000,294.483000
5009.426,295.818000,286.525000,291.430000,294.484000
5010.474,295.825000,286.562000,291.434000,294.484000
5011.510,295.831000,286.595000,291.436000,294.485000
5012.556,295.837000,286.629000,291.439000,294.485000
5013.582,295.845000,286.667000,291.442000,294.486000
5014.613,295.852000,286.701000,291.444000,294.487000
5015.659,295.858000,286.734000,291.448000,294.488000
5016.691,295.866000,286.770000,291.452000,294.489000
5017.725,295.873000,286.805000,291.454000,294.489000
5018.768,295.880000,286.842000,291.458000,294.490000
5019.790,295.888000,286.876000,291.461000,294.491000
5020.814,295.895000,286.909000,291.464000,294.492000
5021.870,295.903000,286.946000,291.467000,294.493000
5022.899,295.911000,286.982000,291.469000,294.494000
5023.928,295.918000,287.016000,291.474000,294.494000
5024.974,295.926000,287.052000,291.477000,294.495000
5026.010,295.934000,287.086000,291.479000,294.497000
5027.032,295.941000,287.120000,291.482000,294.497000
5028.073,295.950000,287.158000,291.484000,294.499000
5029.102,295.958000,287.191000,291.488000,294.500000
5030.135,295.966000,287.225000,291.491000,294.501000
5031.176,295.974000,287.261000,291.495000,294.502000
5032.210,295.982000,287.295000,291.497000,294.503000
5033.259,295.990000,287.330000,291.502000,294.504000
5034.298,295.998000,287.366000,291.504000,294.505000
5035.331,296.006000,287.399000,291.508000,294.506000
5036.371,296.015000,287.437000,291.511000,294.508000
5037.398,296.023000,287.471000,291.514000,294.509000
5038.433,296.031000,287.505000,291.518000,294.510000
5039.476,296.040000,287.542000,291.521000,294.512000
5040.518,296.048000,287.576000,291.524000,294.513000
5041.566,296.056000,287.610000,291.529000,294.515000
5042.593,296.065000,287.646000,291.534000,294.516000
5043.635,296.073000,287.681000,291.535000,294.517000
5044.676,296.082000,287.718000,291.539000,294.519000
5045.711,296.089000,287.751000,291.542000,294.521000
5046.768,296.097000,287.785000,291.545000,294.522000
5047.807,296.106000,287.822000,291.549000,294.524000
5048.839,296.114000,287.855000,291.551000,294.525000
5049.873,296.123000,287.892000,291.556000,294.527000
5050.906,296.130000,287.927000,291.560000,294.529000
5051.933,296.138000,287.961000,291.563000,294.530000
5052.974,296.146000,287.996000,291.566000,294.532000
5054.013,296.155000,288.032000,291.569000,294.534000
5055.062,296.162000,288.065000,291.572000,294.536000
5056.108,296.170000,288.102000,291.577000,294.537000
5057.142,296.178000,288.136000,291.581000,294.539000
5058.187,296.186000,288.174000,291.585000,294.541000
5059.225,296.193000,288.207000,291.587000,294.543000
5060.271,296.201000,288.243000,291.591000,294.545000
5061.310,296.208000,288.277000,291.595000,294.546000
5062.371,296.215000,288.310000,291.599000,294.548000
5063.505,296.224000,288.350000,291.603000,294.551000
5064.531,296.231000,288.384000,291.607000,294.553000
5065.577,296.239000,288.422000,291.610000,294.555000
5066.609,296.245000,288.455000,291.613000,294.557000
5067.664,296.252000,288.488000,291.618000,294.559000
5068.694,296.259000,288.526000,291.623000,294.561000
5069.730,296.265000,288.559000,291.626000,294.563000
5070.780,296.272000,288.597000,291.630000,294.565000
5071.828,296.278000,288.631000,291.634000,294.568000
5072.876,296.285000,288.668000,291.638000,294.570000
5073.910,296.291000,288.701000,291.641000,294.572000
5074.943,296.297000,288.734000,291.645000,294.574000
5075.980,296.303000,288.771000,291.649000,294.576000
5077.008,296.308000,288.805000,291.653000,294.578000
5078.033,296.314000,288.838000,291.656000,294.580000
5079.079,296.320000,288.875000,291.660000,294.583000
5080.116,296.325000,288.909000,291.664000,294.585000
5081.166,296.330000,288.942000,291.669000,294.587000
5082.212,296.336000,288.980000,291.674000,294.590000
5083.265,296.341000,289.014000,291.677000,294.592000
5084.300,296.346000,289.050000,291.680000,294.595000
5085.341,296.351000,289.084000,291.686000,294.597000
5086.384,296.356000,289.121000,291.690000,294.600000
5087.426,296.360000,289.155000,291.694000,294.602000
5088.472,296.364000,289.188000,291.699000,294.605000
5089.504,296.369000,289.226000,291.702000,294.607000
5090.538,296.373000,289.258000,291.706000,294.610000
5091.582,296.378000,289.294000,291.711000,294.612000
5092.619,296.382000,289.327000,291.715000,294.615000
5093.677,296.386000,289.365000,291.719000,294.618000
5094.701,296.389000,289.400000,291.723000,294.620000
5095.729,296.393000,289.433000,291.727000,294.623000
5096.772,296.396000,289.467000,291.731000,294.625000
5097.811,296.399000,289.503000,291.736000,294.627000
5098.870,296.403000,289.537000,291.740000,294.630000
5099.909,296.406000,289.574000,291.744000,294.632000
5100.931,296.409000,289.606000,291.749000,294.635000
5101.966,296.412000,289.639000,291.752000,294.637000
5102.999,296.415000,289.678000,291.757000,294.640000
5104.034,296.417000,289.711000,291.760000,294.642000
5105.078,296.420000,289.748000,291.765000,294.645000
5106.112,296.422000,289.782000,291.769000,294.648000
5107.133,296.425000,289.814000,291.774000,294.650000
5108.173,296.427000,289.848000,291.778000,294.653000
5109.208,296.430000,289.886000,291.782000,294.656000
5110.238,296.431000,289.919000,291.787000,294.658000
5111.281,296.434000,289.955000,291.793000,294.661000
5112.319,296.435000,289.989000,291.796000,294.663000
5113.376,296.437000,290.021000,291.801000,294.666000
5114.408,296.439000,290.059000,291.805000,294.669000
5115.443,296.440000,290.093000,291.809000,294.671000
5116.485,296.442000,290.130000,291.814000,294.674000
5117.526,296.443000,290.163000,291.818000,294.677000
5118.576,296.444000,290.200000,291.823000,294.680000
5119.613,296.446000,290.234000,291.828000,294.682000
5120.673,296.447000,290.266000,291.831000,294.685000
5121.716,296.448000,290.304000,291.836000,294.688000
5122.766,296.449000,290.337000,291.839000,294.690000
5123.878,296.450000,290.377000,291.846000,294.693000
5124.902,296.450000,290.410000,291.849000,294.696000
5125.946,296.451000,290.444000,291.853000,294.698000
5126.979,296.452000,290.480000,291.858000,294.701000
5128.004,296.453000,290.514000,291.863000,294.704000
5129.040,296.454000,290.547000,291.866000,294.706000
5130.081,296.454000,290.584000,291.872000,294.709000
5131.117,296.454000,290.617000,291.875000,294.711000
5132.180,296.455000,290.653000,291.881000,294.715000
5133.218,296.455000,290.688000,291.885000,294.717000
5134.270,296.455000,290.720000,291.889000,294.720000
5135.308,296.455000,290.757000,291.894000,294.722000
5136.345,296.455000,290.792000,291.899000,294.725000
5137.380,296.455000,290.827000,291.903000,294.728000
5138.403,296.455000,290.861000,291.908000,294.730000
5139.432,296.455000,290.896000,291.913000,294.733000
5140.483,296.455000,290.932000,291.916000,294.736000
